ms_since_start,tempC,humidity,accel_rms,iso_time
169613,19.1,61.4,0.0000,2025-10-01T15:20:40
170113,19.0,61.4,0.0000,2025-10-01T15:20:40
170613,19.0,61.4,0.0000,2025-10-01T15:20:41
171113,19.0,61.4,0.0284,2025-10-01T15:20:41
171613,19.0,61.4,0.0000,2025-10-01T15:20:42
172113,19.0,61.4,0.0000,2025-10-01T15:20:42
172613,19.0,61.4,0.0000,2025-10-01T15:20:43
173113,19.0,61.4,0.0000,2025-10-01T15:20:43
173613,19.0,61.4,0.0000,2025-10-01T15:20:44
174113,19.1,61.4,0.0000,2025-10-01T15:20:44
174613,19.1,61.4,0.0000,2025-10-01T15:20:45
175113,19.1,61.4,0.0000,2025-10-01T15:20:45
175613,19.1,61.4,0.0000,2025-10-01T15:20:46
176113,19.1,61.4,0.0000,2025-10-01T15:20:46
176613,19.1,61.4,0.0000,2025-10-01T15:20:47
177113,19.1,61.4,0.0000,2025-10-01T15:20:47
177613,19.1,61.4,0.0000,2025-10-01T15:20:48
178113,19.1,61.4,0.0000,2025-10-01T15:20:48
178613,19.1,61.4,0.0000,2025-10-01T15:20:49
179113,19.1,61.4,0.0000,2025-10-01T15:20:49
179613,19.1,61.4,0.0000,2025-10-01T15:20:50
180113,19.1,61.3,0.0000,2025-10-01T15:20:50
180613,19.1,61.3,0.0000,2025-10-01T15:20:51
181113,19.1,61.3,0.0000,2025-10-01T15:20:51
181613,19.1,61.3,0.0000,2025-10-01T15:20:52
182113,19.0,61.4,0.0000,2025-10-01T15:20:52
182613,19.0,61.4,0.0000,2025-10-01T15:20:53
183113,19.0,61.4,0.0000,2025-10-01T15:20:53
183613,19.0,61.4,0.0000,2025-10-01T15:20:54
184113,19.0,61.3,0.0000,2025-10-01T15:20:54
184613,19.0,61.3,0.0000,2025-10-01T15:20:55
185113,19.0,61.3,0.0000,2025-10-01T15:20:55
185613,19.0,61.3,0.0000,2025-10-01T15:20:56
186113,19.0,61.3,0.0000,2025-10-01T15:20:56
186613,19.0,61.3,0.0000,2025-10-01T15:20:57
187113,19.0,61.3,0.0000,2025-10-01T15:20:57
187613,19.0,61.3,0.0000,2025-10-01T15:20:58
188113,19.0,61.3,0.0000,2025-10-01T15:20:58
188613,19.0,61.3,0.0000,2025-10-01T15:20:59
189113,19.0,61.3,0.0000,2025-10-01T15:20:59
189613,19.0,61.3,0.0000,2025-10-01T15:21:00
190113,19.0,61.3,0.0000,2025-10-01T15:21:00
190613,19.0,61.3,0.0000,2025-10-01T15:21:01
191113,19.0,61.3,0.0000,2025-10-01T15:21:01
191613,19.0,61.3,0.0000,2025-10-01T15:21:02
192113,19.0,61.4,0.0000,2025-10-01T15:21:02
192613,19.0,61.4,0.0000,2025-10-01T15:21:03
193113,19.0,61.4,0.0000,2025-10-01T15:21:03
193613,19.0,61.4,0.0000,2025-10-01T15:21:04
194113,19.0,61.3,0.0000,2025-10-01T15:21:04
194613,19.0,61.3,0.0000,2025-10-01T15:21:05
195113,19.0,61.3,0.0000,2025-10-01T15:21:05
195613,19.0,61.3,0.0000,2025-10-01T15:21:06
196113,19.0,61.3,0.0000,2025-10-01T15:21:06
196613,19.0,61.3,0.0000,2025-10-01T15:21:07
197113,19.0,61.3,0.0000,2025-10-01T15:21:07
197614,19.0,61.3,0.0285,2025-10-01T15:21:08
198114,19.0,61.3,0.0000,2025-10-01T15:21:08
198614,19.0,61.3,0.0000,2025-10-01T15:21:09
199114,19.0,61.3,0.0000,2025-10-01T15:21:09
199614,19.0,61.3,0.0000,2025-10-01T15:21:10
200114,19.0,61.3,0.0000,2025-10-01T15:21:10
200614,19.0,61.3,0.0000,2025-10-01T15:21:11
201114,19.0,61.3,0.0000,2025-10-01T15:21:11
201614,19.0,61.3,0.0000,2025-10-01T15:21:12
202114,19.0,61.3,0.0000,2025-10-01T15:21:12
202614,19.0,61.3,0.0000,2025-10-01T15:21:13
203114,19.0,61.3,0.0000,2025-10-01T15:21:13
203614,19.0,61.3,0.0000,2025-10-01T15:21:14
204114,19.0,61.3,0.0000,2025-10-01T15:21:14
204614,19.0,61.3,0.0000,2025-10-01T15:21:15
205114,19.0,61.3,0.0000,2025-10-01T15:21:15
205614,19.0,61.3,0.0000,2025-10-01T15:21:16
206114,19.0,61.3,0.0000,2025-10-01T15:21:16
206614,19.0,61.3,0.0000,2025-10-01T15:21:17
207114,19.0,61.3,0.0000,2025-10-01T15:21:17
207614,19.0,61.3,0.0000,2025-10-01T15:21:18
208114,19.0,61.3,0.0000,2025-10-01T15:21:18
208615,19.0,61.3,0.0277,2025-10-01T15:21:19
209115,19.0,61.3,0.0000,2025-10-01T15:21:19
209615,19.0,61.3,0.0000,2025-10-01T15:21:20
210115,19.0,61.3,0.0000,2025-10-01T15:21:20
210615,19.0,61.3,0.0000,2025-10-01T15:21:21
211115,19.0,61.3,0.0000,2025-10-01T15:21:21
211615,19.0,61.3,0.0000,2025-10-01T15:21:22
212115,19.0,61.3,0.0000,2025-10-01T15:21:22
212615,19.0,61.3,0.0000,2025-10-01T15:21:23
213115,19.0,61.3,0.0000,2025-10-01T15:21:23
213615,19.0,61.3,0.0000,2025-10-01T15:21:24
214115,19.0,61.3,0.0000,2025-10-01T15:21:24
214615,19.0,61.3,0.0000,2025-10-01T15:21:25
215115,19.0,61.3,0.0000,2025-10-01T15:21:25
215615,19.0,61.3,0.0000,2025-10-01T15:21:26
216115,19.0,61.3,0.0000,2025-10-01T15:21:26
216615,19.0,61.3,0.0000,2025-10-01T15:21:27
217115,19.0,61.3,0.0000,2025-10-01T15:21:27
217615,19.0,61.3,0.0000,2025-10-01T15:21:28
218115,19.0,61.3,0.0000,2025-10-01T15:21:28
218615,19.0,61.3,0.0000,2025-10-01T15:21:29
219115,19.0,61.3,0.0000,2025-10-01T15:21:29
219615,19.0,61.3,0.0000,2025-10-01T15:21:30
220115,19.0,61.8,0.0000,2025-10-01T15:21:30
220615,19.0,61.8,0.0000,2025-10-01T15:21:31
221116,19.0,61.8,0.0283,2025-10-01T15:21:31
221616,19.0,61.8,0.0000,2025-10-01T15:21:32
222116,19.0,64.1,0.0000,2025-10-01T15:21:32
222616,19.0,64.1,0.0000,2025-10-01T15:21:33
223116,19.0,64.1,0.0282,2025-10-01T15:21:33
223616,19.0,64.1,0.0000,2025-10-01T15:21:34
224116,19.0,67.0,0.0000,2025-10-01T15:21:34
224616,19.0,67.0,0.0000,2025-10-01T15:21:35
225116,19.0,67.0,0.0000,2025-10-01T15:21:35
225616,19.0,67.0,0.0000,2025-10-01T15:21:36
226116,19.0,70.1,0.0000,2025-10-01T15:21:36
226616,19.0,70.1,0.0000,2025-10-01T15:21:37
227116,19.0,70.1,0.0000,2025-10-01T15:21:37
227616,19.0,70.1,0.0000,2025-10-01T15:21:38
228116,19.0,72.9,0.0000,2025-10-01T15:21:38
228616,19.0,72.9,0.0000,2025-10-01T15:21:39
229116,19.0,72.9,0.0000,2025-10-01T15:21:39
229616,19.0,72.9,0.0000,2025-10-01T15:21:40
230116,19.1,75.6,0.0000,2025-10-01T15:21:40
230616,19.1,75.6,0.0000,2025-10-01T15:21:41
231116,19.1,75.6,0.0000,2025-10-01T15:21:41
231616,19.1,75.6,0.0000,2025-10-01T15:21:42
232116,19.1,77.9,0.0000,2025-10-01T15:21:42
232616,19.1,77.9,0.0000,2025-10-01T15:21:43
233116,19.1,77.9,0.0000,2025-10-01T15:21:43
233617,19.1,77.9,0.0284,2025-10-01T15:21:44
234117,19.1,80.1,0.0285,2025-10-01T15:21:44
234617,19.1,80.1,0.0000,2025-10-01T15:21:45
235117,19.1,80.1,0.0000,2025-10-01T15:21:45
235617,19.1,80.1,0.0000,2025-10-01T15:21:46
236117,19.1,81.9,0.0000,2025-10-01T15:21:46
236617,19.1,81.9,0.0000,2025-10-01T15:21:47
237117,19.1,81.9,0.0000,2025-10-01T15:21:47
237617,19.1,81.9,0.0000,2025-10-01T15:21:48
238117,19.1,83.6,0.0000,2025-10-01T15:21:48
238617,19.1,83.6,0.0000,2025-10-01T15:21:49
239117,19.1,83.6,0.0000,2025-10-01T15:21:49
239617,19.1,83.6,0.0000,2025-10-01T15:21:50
240117,19.1,84.9,0.0000,2025-10-01T15:21:50
240617,19.1,84.9,0.0000,2025-10-01T15:21:51
241117,19.1,84.9,0.0000,2025-10-01T15:21:51
241617,19.1,84.9,0.0000,2025-10-01T15:21:52
242117,19.2,86.1,0.0000,2025-10-01T15:21:52
242617,19.2,86.1,0.0000,2025-10-01T15:21:53
243117,19.2,86.1,0.0000,2025-10-01T15:21:53
243617,19.2,86.1,0.0000,2025-10-01T15:21:54
244117,19.2,87.1,0.0000,2025-10-01T15:21:54
244618,19.2,87.1,0.0282,2025-10-01T15:21:55
245118,19.2,87.1,0.0000,2025-10-01T15:21:55
245618,19.2,87.1,0.0000,2025-10-01T15:21:56
246118,19.2,88.0,0.0000,2025-10-01T15:21:56
246618,19.2,88.0,0.0000,2025-10-01T15:21:57
247118,19.2,88.0,0.0000,2025-10-01T15:21:57
247618,19.2,88.0,0.0000,2025-10-01T15:21:58
248118,19.2,88.8,0.0000,2025-10-01T15:21:58
248618,19.2,88.8,0.0000,2025-10-01T15:21:59
249118,19.2,88.8,0.0000,2025-10-01T15:21:59
249618,19.2,88.8,0.0000,2025-10-01T15:22:00
250118,19.2,89.3,0.0000,2025-10-01T15:22:00
250618,19.2,89.3,0.0000,2025-10-01T15:22:01
251118,19.2,89.3,0.0000,2025-10-01T15:22:01
251618,19.2,89.3,0.0000,2025-10-01T15:22:02
252118,19.2,89.9,0.0000,2025-10-01T15:22:02
252618,19.2,89.9,0.0000,2025-10-01T15:22:03
253118,19.2,89.9,0.0000,2025-10-01T15:22:03
253618,19.2,89.9,0.0000,2025-10-01T15:22:04
254118,19.2,90.3,0.0000,2025-10-01T15:22:04
254618,19.2,90.3,0.0000,2025-10-01T15:22:05
255118,19.2,90.3,0.0000,2025-10-01T15:22:05
255618,19.2,90.3,0.0000,2025-10-01T15:22:06
256118,19.2,90.2,0.0000,2025-10-01T15:22:06
256618,19.2,90.2,0.0000,2025-10-01T15:22:07
257118,19.2,90.2,0.0000,2025-10-01T15:22:07
257618,19.2,90.2,0.0000,2025-10-01T15:22:08
258118,19.2,89.6,0.0000,2025-10-01T15:22:08
258618,19.2,89.6,0.0000,2025-10-01T15:22:09
259118,19.2,89.6,0.0000,2025-10-01T15:22:09
259618,19.2,89.6,0.0000,2025-10-01T15:22:10
260118,19.2,88.1,0.0000,2025-10-01T15:22:10
260618,19.2,88.1,0.0000,2025-10-01T15:22:11
261118,19.2,88.1,0.0000,2025-10-01T15:22:11
261618,19.2,88.1,0.0000,2025-10-01T15:22:12
262118,19.2,85.8,0.0000,2025-10-01T15:22:12
262618,19.2,85.8,0.0000,2025-10-01T15:22:13
263118,19.2,85.8,0.0280,2025-10-01T15:22:13
263618,19.2,85.8,0.0000,2025-10-01T15:22:14
264118,19.2,82.8,0.0000,2025-10-01T15:22:14
264618,19.2,82.8,0.0000,2025-10-01T15:22:15
265118,19.2,82.8,0.0293,2025-10-01T15:22:15
265618,19.2,82.8,0.0000,2025-10-01T15:22:16
266118,19.2,79.7,0.0000,2025-10-01T15:22:16
266618,19.2,79.7,0.0000,2025-10-01T15:22:17
267119,19.2,79.7,0.0284,2025-10-01T15:22:17
267619,19.2,79.7,0.0000,2025-10-01T15:22:18
268119,19.2,76.9,0.0000,2025-10-01T15:22:18
268619,19.2,76.9,0.0000,2025-10-01T15:22:19
269119,19.2,76.9,0.0000,2025-10-01T15:22:19
269619,19.2,76.9,0.0000,2025-10-01T15:22:20
270119,19.2,74.5,0.0000,2025-10-01T15:22:20
270619,19.2,74.5,0.0000,2025-10-01T15:22:21
271119,19.2,74.5,0.0000,2025-10-01T15:22:21
271619,19.2,74.5,0.0000,2025-10-01T15:22:22
272119,19.2,72.4,0.0000,2025-10-01T15:22:22
272619,19.2,72.4,0.0000,2025-10-01T15:22:23
273119,19.2,72.4,0.0000,2025-10-01T15:22:23
273619,19.2,72.4,0.0000,2025-10-01T15:22:24
274119,19.3,70.8,0.0000,2025-10-01T15:22:24
274619,19.3,70.8,0.0000,2025-10-01T15:22:25
275119,19.3,70.8,0.0000,2025-10-01T15:22:25
275619,19.3,70.8,0.0000,2025-10-01T15:22:26
276120,19.3,69.3,0.0276,2025-10-01T15:22:26
276620,19.3,69.3,0.0000,2025-10-01T15:22:27
277120,19.3,69.3,0.0000,2025-10-01T15:22:27
277620,19.3,69.3,0.0000,2025-10-01T15:22:28
278120,19.2,68.1,0.0281,2025-10-01T15:22:28
278620,19.2,68.1,0.0000,2025-10-01T15:22:29
279120,19.2,68.1,0.0000,2025-10-01T15:22:29
279620,19.2,68.1,0.0000,2025-10-01T15:22:30
280120,19.3,67.1,0.0000,2025-10-01T15:22:30
280620,19.3,67.1,0.0000,2025-10-01T15:22:31
281120,19.3,67.1,0.0000,2025-10-01T15:22:31
281620,19.3,67.1,0.0000,2025-10-01T15:22:32
282120,19.3,66.3,0.0000,2025-10-01T15:22:32
282620,19.3,66.3,0.0000,2025-10-01T15:22:33
283120,19.3,66.3,0.0000,2025-10-01T15:22:33
283620,19.3,66.3,0.0000,2025-10-01T15:22:34
284120,19.3,65.6,0.0000,2025-10-01T15:22:34
284620,19.3,65.6,0.0000,2025-10-01T15:22:35
285120,19.3,65.6,0.0000,2025-10-01T15:22:35
285620,19.3,65.6,0.0000,2025-10-01T15:22:36
286120,19.3,65.0,0.0000,2025-10-01T15:22:36
286621,19.3,65.0,0.0286,2025-10-01T15:22:37
287121,19.3,65.0,0.0000,2025-10-01T15:22:37
287621,19.3,65.0,0.0000,2025-10-01T15:22:38
288121,19.3,64.6,0.0000,2025-10-01T15:22:38
288621,19.3,64.6,0.0000,2025-10-01T15:22:39
289121,19.3,64.6,0.0000,2025-10-01T15:22:39
289621,19.3,64.6,0.0000,2025-10-01T15:22:40
290121,19.3,64.1,0.0000,2025-10-01T15:22:40
290621,19.3,64.1,0.0288,2025-10-01T15:22:41
291121,19.3,64.1,0.0000,2025-10-01T15:22:41
291621,19.3,64.1,0.0000,2025-10-01T15:22:42
292121,19.3,63.8,0.0000,2025-10-01T15:22:42
292621,19.3,63.8,0.0281,2025-10-01T15:22:43
293121,19.3,63.8,0.0000,2025-10-01T15:22:43
293621,19.3,63.8,0.0000,2025-10-01T15:22:44
294121,19.3,63.5,0.0000,2025-10-01T15:22:44
294621,19.3,63.5,0.0277,2025-10-01T15:22:45
295121,19.3,63.5,0.0000,2025-10-01T15:22:45
295621,19.3,63.5,0.0000,2025-10-01T15:22:46
296121,19.3,63.2,0.0000,2025-10-01T15:22:46
296621,19.3,63.2,0.0000,2025-10-01T15:22:47
297121,19.3,63.2,0.0000,2025-10-01T15:22:47
297621,19.3,63.2,0.0000,2025-10-01T15:22:48
298121,19.3,63.0,0.0000,2025-10-01T15:22:48
298621,19.3,63.0,0.0000,2025-10-01T15:22:49
299121,19.3,63.0,0.0000,2025-10-01T15:22:49
299621,19.3,63.0,0.0000,2025-10-01T15:22:50
300121,19.3,62.8,0.0000,2025-10-01T15:22:50
300621,19.3,62.8,0.0000,2025-10-01T15:22:51
301121,19.3,62.8,0.0000,2025-10-01T15:22:51
301621,19.3,62.8,0.0000,2025-10-01T15:22:52
302121,19.3,62.6,0.0000,2025-10-01T15:22:52
302621,19.3,62.6,0.0000,2025-10-01T15:22:53
303122,19.3,62.6,0.0282,2025-10-01T15:22:53
303622,19.3,62.6,0.0000,2025-10-01T15:22:54
304122,19.3,62.5,0.0000,2025-10-01T15:22:54
304622,19.3,62.5,0.0000,2025-10-01T15:22:55
305122,19.3,62.5,0.0000,2025-10-01T15:22:55
305622,19.3,62.5,0.0000,2025-10-01T15:22:56
306122,19.3,62.3,0.0000,2025-10-01T15:22:56
306622,19.3,62.3,0.0000,2025-10-01T15:22:57
307122,19.3,62.3,0.0000,2025-10-01T15:22:57
307622,19.3,62.3,0.0000,2025-10-01T15:22:58
308122,19.3,62.2,0.0000,2025-10-01T15:22:58
308622,19.3,62.2,0.0000,2025-10-01T15:22:59
309122,19.3,62.2,0.0000,2025-10-01T15:22:59
309622,19.3,62.2,0.0000,2025-10-01T15:23:00
310122,19.3,62.1,0.0000,2025-10-01T15:23:00
310622,19.3,62.1,0.0000,2025-10-01T15:23:01
311122,19.3,62.1,0.0000,2025-10-01T15:23:01
311622,19.3,62.1,0.0000,2025-10-01T15:23:02
312122,19.3,62.0,0.0000,2025-10-01T15:23:02
312622,19.3,62.0,0.0000,2025-10-01T15:23:03
313122,19.3,62.0,0.0000,2025-10-01T15:23:03
313622,19.3,62.0,0.0000,2025-10-01T15:23:04
314122,19.3,61.9,0.0000,2025-10-01T15:23:04
314622,19.3,61.9,0.0000,2025-10-01T15:23:05
315122,19.3,61.9,0.0000,2025-10-01T15:23:05
315622,19.3,61.9,0.0000,2025-10-01T15:23:06
316122,19.3,61.8,0.0000,2025-10-01T15:23:06
316622,19.3,61.8,0.0000,2025-10-01T15:23:07
317122,19.3,61.8,0.0000,2025-10-01T15:23:07
317622,19.3,61.8,0.0000,2025-10-01T15:23:08
318122,19.3,61.7,0.0000,2025-10-01T15:23:08
318622,19.3,61.7,0.0000,2025-10-01T15:23:09
319122,19.3,61.7,0.0000,2025-10-01T15:23:09
319623,19.3,61.7,0.0283,2025-10-01T15:23:10
320123,19.2,61.7,0.0281,2025-10-01T15:23:10
320623,19.2,61.7,0.0000,2025-10-01T15:23:11
321123,19.2,61.7,0.0000,2025-10-01T15:23:11
321623,19.2,61.7,0.0281,2025-10-01T15:23:12
322124,19.2,61.6,0.0299,2025-10-01T15:23:12
322624,19.2,61.6,0.0000,2025-10-01T15:23:13
323124,19.2,61.6,0.0000,2025-10-01T15:23:13
323624,19.2,61.6,0.0000,2025-10-01T15:23:14
324124,19.2,61.6,0.0283,2025-10-01T15:23:14
324624,19.2,61.6,0.0000,2025-10-01T15:23:15
325124,19.2,61.6,0.0000,2025-10-01T15:23:15
325624,19.2,61.6,0.0283,2025-10-01T15:23:16
326125,19.2,61.5,0.0284,2025-10-01T15:23:16
326625,19.2,61.5,0.0000,2025-10-01T15:23:17
327125,19.2,61.5,0.0000,2025-10-01T15:23:17
327625,19.2,61.5,0.0000,2025-10-01T15:23:18
328125,19.2,61.5,0.0000,2025-10-01T15:23:18
328625,19.2,61.5,0.0000,2025-10-01T15:23:19
329125,19.2,61.5,0.0000,2025-10-01T15:23:19
329625,19.2,61.5,0.0000,2025-10-01T15:23:20
330125,19.2,61.4,0.0000,2025-10-01T15:23:20
330625,19.2,61.4,0.0000,2025-10-01T15:23:21
331125,19.2,61.4,0.0000,2025-10-01T15:23:21
331625,19.2,61.4,0.0000,2025-10-01T15:23:22
332125,19.2,61.4,0.0000,2025-10-01T15:23:22
332625,19.2,61.4,0.0000,2025-10-01T15:23:23
333125,19.2,61.4,0.0000,2025-10-01T15:23:23
333625,19.2,61.4,0.0000,2025-10-01T15:23:24
334125,19.2,61.4,0.0282,2025-10-01T15:23:24
334625,19.2,61.4,0.0000,2025-10-01T15:23:25
335125,19.2,61.4,0.0000,2025-10-01T15:23:25
